content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c61,s1,0.023247;0.024703;0.023061;0.023400;0.023585;0.024364;0.024330;0.024361;0.023431;0.024504;0.023823;0.023484;0.023034;0.025181;0.023414;0.023272,----,0.616860;0.933702;0.482336;0.438750;0.365836;0.340329;0.739430;0.504940;0.162577;0.678425;0.432950;0.000000;0.117570;1.000000;0.633778;0.387564
c61,s10,0.012185;0.011335;0.011942;0.012146;0.011790;0.011225;0.011430;0.012500;0.012728;0.011215;0.011753;0.011454;0.011929;0.011792;0.011692;0.012179,----,0.611063;0.425469;0.684041;0.685282;0.703798;0.000000;0.434826;0.715915;1.000000;0.298607;0.773156;0.454523;0.508699;0.649021;0.716537;0.930134
c61,s11,0.012809;0.012472;0.013126;0.012594;0.012636;0.011842;0.012610;0.012984;0.011631;0.012777;0.012715;0.012182;0.013022;0.012362;0.012168;0.012340,----,0.829129;0.654238;0.953462;0.657015;0.694743;0.281116;0.797383;1.000000;0.000000;0.586292;0.807510;0.461807;0.599498;0.421747;0.476873;0.555090
c61,s12,0.008975;0.009736;0.009428;0.009503;0.009237;0.009616;0.009124;0.009375;0.009621;0.009879;0.009202;0.009419;0.009223;0.009616;0.008925;0.009195,----,0.000000;1.000000;0.275101;0.092456;0.219812;0.463274;0.182705;0.196072;0.134328;0.892644;0.477664;0.430241;0.112402;0.415137;0.107077;0.151565
c61,s13,0.012119;0.012765;0.011679;0.011701;0.012204;0.011632;0.011623;0.011367;0.012139;0.012353;0.011707;0.011708;0.012014;0.011951;0.011459;0.011113,----,0.725692;1.000000;0.494854;0.378670;0.608667;0.203909;0.371002;0.129722;0.051631;0.195010;0.379097;0.278005;0.324907;0.495764;0.296890;0.000000
c61,s14,0.013921;0.013686;0.013876;0.013837;0.013866;0.013491;0.015388;0.013675;0.013636;0.013567;0.014169;0.013552;0.013723;0.013087;0.013057;0.013934,----,0.326743;0.463103;0.193190;0.085814;0.416001;0.321269;1.000000;0.408223;0.051465;0.216539;0.673803;0.228721;0.229728;0.000000;0.137938;0.189770
c61,s15,0.018831;0.017570;0.017449;0.018192;0.018439;0.017741;0.017296;0.018186;0.017555;0.017620;0.017687;0.017656;0.019847;0.018965;0.017967;0.017269,----,0.975106;0.344152;0.192208;0.526129;0.631076;0.345020;0.000000;0.395049;0.291343;0.430041;0.457118;0.122010;1.000000;0.986451;0.482037;0.593375
c61,s16,0.024709;0.024359;0.024502;0.022570;0.023341;0.023086;0.024439;0.026352;0.023819;0.026333;0.025944;0.025380;0.024696;0.024750;0.024675;0.023174,----,0.500501;0.989429;0.956381;0.106745;0.280224;0.000000;0.424259;0.624784;0.078027;0.996487;1.000000;0.518057;0.555645;0.800367;0.704182;0.125704
c61,s17,0.008624;0.008826;0.008531;0.008385;0.008724;0.008315;0.008312;0.008135;0.009189;0.008899;0.009219;0.009002;0.008255;0.008242;0.008395;0.008472,----,0.432067;0.832313;0.499705;0.148840;0.678868;0.552945;0.418686;0.430952;0.748218;0.906882;1.000000;0.735134;0.000000;0.262520;0.372471;0.719279
c61,s18,0.018344;0.017492;0.017056;0.016798;0.017829;0.016921;0.016871;0.016621;0.016364;0.016260;0.017105;0.017092;0.018251;0.017450;0.018267;0.018718,----,0.886619;0.796024;0.334918;0.245367;0.573365;0.375904;0.605058;0.241676;0.000000;0.450089;0.729315;0.662913;0.612621;0.703110;1.000000;0.931012
c61,s19,0.013652;0.013995;0.014396;0.013392;0.013497;0.015235;0.014533;0.013783;0.013820;0.014087;0.013529;0.014578;0.013609;0.014114;0.013980;0.013217,----,0.206644;0.800410;0.935035;0.281324;0.294019;1.000000;0.943956;0.633261;0.275249;0.742630;0.387745;0.655144;0.219254;0.607098;0.527136;0.000000
c61,s2,0.015452;0.015266;0.015563;0.015237;0.015452;0.015214;0.014593;0.015451;0.015315;0.015544;0.015478;0.015463;0.015317;0.014800;0.015354;0.015470,----,0.496146;1.000000;0.684790;0.510879;0.564061;0.494320;0.230306;0.666925;0.000000;0.327711;0.257010;0.862361;0.400875;0.317827;0.926392;0.557282
c61,s20,0.021516;0.021482;0.021059;0.021178;0.020844;0.022758;0.021771;0.024063;0.020827;0.021765;0.023878;0.024271;0.020998;0.020537;0.020467;0.020721,----,0.276246;0.444275;0.373147;0.132445;0.333035;0.648518;0.262480;1.000000;0.000000;0.474684;0.916409;0.935003;0.014101;0.088015;0.141969;0.132019
c61,s21,0.017465;0.017318;0.017171;0.016938;0.017625;0.017303;0.017781;0.017668;0.020021;0.018776;0.020962;0.021437;0.020159;0.020953;0.019637;0.020630,----,0.317734;0.325026;0.244388;0.000000;0.283302;0.096525;0.175108;0.304907;0.622889;0.417672;0.860969;0.905077;0.751882;1.000000;0.637630;0.901609
