content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c26,s1,0.006649;0.005947;0.006540;0.006119;0.006875;0.006601;0.006254;0.005844;0.008054;0.006259;0.006525;0.006365;0.006576;0.006403;0.006130;0.006399,----,0.431073;0.217015;0.497144;0.330245;0.554502;0.442655;0.302948;0.000000;1.000000;0.419143;0.553710;0.270877;0.550543;0.592380;0.380842;0.403642
c26,s10,0.021007;0.020204;0.021000;0.020455;0.020361;0.020446;0.020693;0.020450;0.021645;0.019706;0.020666;0.019948;0.021161;0.020574;0.020863;0.021234,----,0.427990;0.650506;0.769839;0.501981;0.269881;1.000000;0.840829;0.095852;0.839775;0.489753;0.778819;0.000000;0.622858;0.900121;0.687189;0.831804
c26,s11,0.010437;0.010296;0.010562;0.010540;0.010506;0.010360;0.011041;0.010463;0.010614;0.010624;0.010384;0.010415;0.010565;0.010545;0.010360;0.010275,----,0.360080;0.000000;0.389969;0.843414;0.530802;0.371061;0.664529;0.899117;1.000000;0.510162;0.327491;0.147768;0.342674;0.595198;0.363552;0.204163
c26,s12,0.013136;0.012993;0.013220;0.013861;0.012689;0.012481;0.013055;0.013314;0.013594;0.012588;0.012651;0.013036;0.013193;0.013285;0.012770;0.013035,----,0.336173;0.170281;0.263490;1.000000;0.414313;0.063223;0.012018;0.339260;0.761919;0.081087;0.000000;0.114618;0.586593;0.371499;0.092802;0.035419
c26,s13,0.020261;0.021138;0.019758;0.020038;0.020388;0.019367;0.020166;0.019998;0.020556;0.021986;0.020111;0.021918;0.021035;0.022087;0.020402;0.020785,----,0.441076;0.714441;0.032854;0.526686;0.732994;0.000000;0.192889;0.028779;0.786287;0.884541;0.385070;0.320986;0.685363;1.000000;0.360093;0.197395
c26,s14,0.012963;0.013471;0.012804;0.013591;0.013244;0.013563;0.014930;0.013375;0.013481;0.013273;0.013693;0.013109;0.012373;0.013037;0.012844;0.013385,----,0.134909;0.270123;0.022456;0.856825;0.389302;0.070524;0.784836;0.519280;1.000000;0.125245;0.199089;0.335792;0.000000;0.046405;0.490098;0.446905
c26,s15,0.021315;0.019172;0.019574;0.020374;0.020293;0.018579;0.019172;0.020277;0.018674;0.018667;0.018814;0.018581;0.020862;0.019839;0.018667;0.018361,----,0.960359;0.724750;1.000000;0.943147;0.862600;0.460937;0.627509;0.662031;0.587642;0.284964;0.340698;0.000000;0.952274;0.886501;0.588124;0.056064
c26,s16,0.022158;0.022610;0.024680;0.022186;0.021574;0.021591;0.021560;0.022727;0.021644;0.023661;0.021966;0.021880;0.022569;0.021801;0.021771;0.021894,----,0.065506;0.397939;1.000000;0.382475;0.341306;0.017228;0.021197;0.589534;0.365358;0.610269;0.280526;0.408120;0.250126;0.000000;0.391980;0.263661
c26,s17,0.015937;0.015924;0.015692;0.015559;0.016517;0.015622;0.015967;0.015336;0.015514;0.015658;0.015960;0.015555;0.015684;0.015598;0.015391;0.015216,----,0.507024;0.664880;0.405528;0.537459;1.000000;0.581038;0.270593;0.189040;0.597523;0.658182;0.864658;0.000000;0.434784;0.576151;0.611617;0.279905
c26,s18,0.024649;0.022980;0.022158;0.022444;0.022566;0.022122;0.022337;0.021874;0.021675;0.022094;0.023338;0.023222;0.023566;0.022712;0.024324;0.026051,----,0.829874;0.736656;0.534800;0.540817;0.579611;0.399529;0.513387;0.000000;0.336894;0.490676;0.421231;0.282782;0.927859;0.526491;0.923517;1.000000
c26,s19,0.012559;0.012977;0.013160;0.012410;0.012570;0.014026;0.012585;0.012622;0.012746;0.013448;0.013121;0.012911;0.012390;0.013020;0.012525;0.012743,----,0.000000;0.630792;0.485464;0.589301;0.327764;0.931083;0.608929;0.437483;0.696437;1.000000;0.545085;0.665282;0.303521;0.953247;0.458379;0.699861
c26,s2,0.016393;0.015645;0.016435;0.016586;0.015877;0.016041;0.016197;0.016076;0.015697;0.015938;0.015661;0.016464;0.015747;0.016139;0.016257;0.016481,----,0.960219;0.395156;0.617617;1.000000;0.549355;0.000000;0.183084;0.449500;0.562229;0.818810;0.312492;0.034481;0.385697;0.863709;0.417478;0.778468
c26,s20,0.022888;0.022746;0.022056;0.023129;0.023700;0.024706;0.023674;0.025591;0.023548;0.024419;0.026788;0.029129;0.023062;0.022985;0.023225;0.023433,----,0.219299;0.293161;0.000000;0.471456;0.484477;0.734923;0.543342;0.877755;0.503838;0.498785;0.738949;1.000000;0.293418;0.353554;0.410614;0.366659
c26,s22,0.019023;0.017081;0.017028;0.017082;0.018703;0.016782;0.017055;0.017689;0.017406;0.017810;0.017408;0.018196;0.018054;0.018532;0.017808;0.017055,----,1.000000;0.341759;0.288367;0.364405;0.844320;0.292076;0.000000;0.023415;0.555708;0.629336;0.233038;0.244058;0.643157;0.831374;0.911380;0.179991
c26,s23,0.013640;0.013299;0.012631;0.013037;0.014049;0.012919;0.013241;0.013456;0.014439;0.013702;0.014131;0.014478;0.014884;0.013689;0.013083;0.013144,----,0.408762;0.420015;0.000000;0.422686;0.774807;0.487701;0.495234;0.178321;0.915832;0.635719;0.878042;0.587473;1.000000;0.599034;0.488959;0.158528
c26,s26,0.018837;0.018938;0.019945;0.018210;0.018811;0.018696;0.018444;0.018463;0.017686;0.017707;0.016934;0.017410;0.016475;0.017878;0.017121;0.016904,----,0.754996;0.825707;1.000000;0.624811;0.782116;0.808426;0.669820;0.325794;0.414864;0.519569;0.325333;0.000000;0.196365;0.357660;0.427114;0.092202
c26,s27,0.014733;0.015185;0.014633;0.014313;0.014212;0.014722;0.014588;0.015419;0.014625;0.014222;0.014506;0.015924;0.014914;0.014966;0.015385;0.014854,----,0.097957;0.234649;0.293282;0.554774;0.252613;0.229063;0.441611;0.973244;0.536497;0.000000;0.155949;1.000000;0.268239;0.431602;0.668617;0.219585
c26,s28,0.018771;0.016588;0.016344;0.018473;0.016655;0.016086;0.016898;0.017290;0.015425;0.015819;0.016621;0.016028;0.016167;0.015218;0.014535;0.015457,----,1.000000;0.643874;0.507503;0.905831;0.699394;0.565915;0.484288;0.340919;0.302589;0.357496;0.542277;0.107466;0.444672;0.368923;0.000000;0.261021
c26,s29,0.021852;0.021623;0.021623;0.022722;0.022398;0.020687;0.021911;0.021816;0.020642;0.019327;0.020641;0.020882;0.022522;0.019484;0.021543;0.021229,----,0.623255;0.569875;0.423468;1.000000;0.853369;0.484830;0.547635;0.645308;0.660020;0.136720;0.470703;0.196765;0.837531;0.000000;0.548811;0.449873
c26,s3,0.015223;0.015294;0.015205;0.015577;0.015516;0.019908;0.017052;0.015459;0.015593;0.017585;0.016019;0.015632;0.015459;0.016910;0.016147;0.014899,----,0.000000;0.132167;0.144698;0.148872;0.180572;1.000000;0.475126;0.192241;0.362886;0.702315;0.272427;0.092478;0.153606;0.555802;0.478001;0.066855
c26,s30,0.011487;0.011825;0.011973;0.010891;0.012070;0.011024;0.010615;0.010692;0.012652;0.011891;0.011357;0.011372;0.012490;0.013127;0.012929;0.012382,----,0.421958;0.554545;0.531227;0.234590;0.610115;0.381466;0.154050;0.000000;0.725811;0.594444;0.414565;0.205973;0.541668;0.881888;1.000000;0.722269
c26,s31,0.022422;0.020050;0.020708;0.022276;0.021033;0.020377;0.020924;0.021038;0.021492;0.022013;0.021145;0.021953;0.021767;0.021686;0.022312;0.021809,----,0.905090;0.084837;0.000000;1.000000;0.545811;0.162689;0.259033;0.544046;0.598480;0.754871;0.547897;0.621605;0.803328;0.637536;0.911119;0.735847
c26,s32,0.015602;0.015008;0.016620;0.015777;0.015110;0.014036;0.015934;0.015769;0.017011;0.017581;0.016116;0.014737;0.015774;0.016835;0.017141;0.015703,----,0.488721;0.282505;0.639664;0.832467;0.490423;0.000000;0.423698;0.371376;1.000000;0.860659;0.576859;0.009418;0.677358;0.849025;0.951083;0.604269
c26,s33,0.020688;0.021478;0.021108;0.021277;0.020732;0.020719;0.021016;0.020902;0.020390;0.021004;0.020884;0.019742;0.020597;0.020600;0.021224;0.020784,----,0.000000;0.973282;0.319628;0.951417;0.658264;0.574101;0.882990;0.205801;0.726049;0.843503;0.335292;0.023912;0.346562;0.601469;1.000000;0.742205
c26,s34,0.017176;0.016711;0.016103;0.016167;0.016930;0.015965;0.016586;0.017614;0.016484;0.016558;0.016192;0.015978;0.017233;0.016811;0.016480;0.015902,----,0.786077;0.894295;0.377171;0.736741;0.788234;0.366191;0.519463;0.924230;0.782582;0.671120;0.606459;0.000000;0.975186;1.000000;0.626172;0.452501
c26,s35,0.024452;0.023753;0.025696;0.024960;0.024124;0.023840;0.024433;0.023508;0.022223;0.021761;0.022873;0.024647;0.022405;0.022174;0.022024;0.022891,----,0.723581;0.577488;0.741717;1.000000;0.531022;0.352192;0.378070;0.294519;0.135241;0.000000;0.234707;0.316831;0.133866;0.418490;0.191208;0.197499
c26,s36,0.012657;0.012488;0.012392;0.013252;0.013120;0.013805;0.013426;0.014123;0.013030;0.013017;0.013513;0.013562;0.013807;0.013463;0.012882;0.013677,----,0.141777;0.140705;0.000000;0.959715;0.510245;0.657759;0.486700;1.000000;0.739547;0.395141;0.647629;0.448005;0.707987;0.460467;0.641577;0.340714
c26,s38,0.019414;0.019228;0.019702;0.019292;0.019428;0.018330;0.022666;0.019293;0.019843;0.026259;0.019103;0.019270;0.019611;0.019312;0.019285;0.019490,----,0.228617;0.396030;0.401323;0.330440;0.371765;0.321385;0.779217;0.389389;0.401586;1.000000;0.383606;0.141485;0.357930;0.280170;0.411559;0.000000
c26,s39,0.027401;0.026963;0.026356;0.026492;0.027359;0.030074;0.028702;0.028813;0.026059;0.025290;0.027769;0.026654;0.026228;0.027079;0.025247;0.027104,----,0.501363;0.697251;0.127016;0.448042;0.463261;1.000000;0.360335;0.462211;0.133752;0.000000;0.487431;0.034825;0.124243;0.331143;0.167658;0.209875
c26,s4,0.008459;0.009001;0.008864;0.008271;0.009590;0.010027;0.009593;0.009108;0.008697;0.009180;0.009265;0.008648;0.008643;0.008544;0.008644;0.008555,----,0.156793;0.240736;0.360254;0.222390;1.000000;0.541524;0.103568;0.734511;0.501760;0.578642;0.571887;0.091599;0.332791;0.290003;0.283074;0.000000
c26,s40,0.022833;0.023479;0.023507;0.024270;0.021303;0.022644;0.022770;0.022506;0.021710;0.023022;0.022848;0.022115;0.021764;0.020888;0.020861;0.020893,----,0.693281;1.000000;0.708895;0.970388;0.337062;0.722922;0.623903;0.223379;0.454308;0.831366;0.631100;0.000000;0.472432;0.493653;0.496012;0.019912
c26,s41,0.013162;0.012137;0.012220;0.012602;0.012020;0.013404;0.012423;0.012898;0.013094;0.013429;0.013025;0.013375;0.013450;0.012196;0.013205;0.012958,----,0.575770;0.000000;0.230727;0.521412;0.173678;0.949098;0.084420;0.359394;0.736676;0.863534;0.536443;0.214589;1.000000;0.312115;0.607952;0.178935
c26,s42,0.020397;0.020061;0.020680;0.020243;0.020858;0.020449;0.021454;0.020999;0.021167;0.021910;0.021919;0.021619;0.020515;0.021329;0.021396;0.020871,----,0.572345;0.000000;0.388225;1.000000;0.629762;0.098830;0.512173;0.582524;0.894093;0.645822;0.834644;0.791274;0.578622;0.822311;0.828877;0.501781
c26,s43,0.010677;0.010623;0.010200;0.009796;0.010168;0.010561;0.010053;0.010736;0.010334;0.010145;0.010614;0.009444;0.010616;0.010276;0.009979;0.009811,----,1.000000;0.445799;0.412905;0.279675;0.616394;0.500121;0.114730;0.541805;0.565663;0.517531;0.542235;0.000000;0.336133;0.445151;0.407116;0.048315
c26,s44,0.056828;0.055964;0.055756;0.054543;0.058192;0.059256;0.056908;0.056308;0.056071;0.057069;0.055923;0.055624;0.055026;0.055606;0.054712;0.054620,----,0.845817;0.649878;0.673048;0.539161;0.791339;1.000000;0.485170;0.000000;0.177595;0.566370;0.747621;0.353660;0.800655;0.796040;0.580272;0.506265
c26,s45,0.016593;0.017453;0.015633;0.016501;0.017190;0.016357;0.016791;0.016496;0.017813;0.016854;0.016237;0.016605;0.018808;0.016757;0.015590;0.015849,----,0.570422;0.542023;0.154793;0.654033;0.697805;0.208804;0.589063;0.340387;1.000000;0.438725;0.317716;0.127084;0.909901;0.498832;0.334961;0.000000
c26,s46,0.012861;0.012649;0.012871;0.012802;0.012943;0.013408;0.011916;0.013433;0.013872;0.012917;0.013357;0.012989;0.012899;0.012988;0.012483;0.012874,----,0.247988;0.604330;0.576811;0.322406;0.061511;0.914960;0.331616;0.904620;0.819458;0.292606;1.000000;0.000000;0.247907;0.299821;0.340136;0.896449
c26,s47,0.023868;0.024665;0.026298;0.024472;0.025438;0.023694;0.024915;0.024830;0.026238;0.025724;0.024684;0.024952;0.024396;0.025422;0.024584;0.025404,----,0.343820;0.360647;0.467061;0.566653;0.729312;0.192891;0.594399;0.032570;1.000000;0.568855;0.400077;0.000000;0.297012;0.655361;0.198707;0.362374
c26,s48,0.024629;0.023322;0.023470;0.023610;0.021574;0.021939;0.028545;0.023697;0.021623;0.022506;0.022384;0.022412;0.022840;0.022612;0.022630;0.022542,----,0.729547;0.545935;0.461860;0.737697;0.245909;0.233910;1.000000;0.524342;0.288517;0.238052;0.267838;0.000000;0.612029;0.423056;0.478979;0.072440
c26,s49,0.010770;0.010392;0.009970;0.010080;0.010316;0.010433;0.010228;0.010657;0.010150;0.010767;0.009963;0.010299;0.010355;0.010076;0.010420;0.010313,----,0.333709;0.211867;0.150439;0.153383;0.403979;0.204514;0.052367;1.000000;0.376825;0.744200;0.206205;0.409114;0.000000;0.362464;0.688136;0.186521
c26,s5,0.014112;0.014515;0.013931;0.013897;0.013806;0.013878;0.013509;0.013232;0.013258;0.014701;0.013808;0.013066;0.013337;0.014246;0.013963;0.013600,----,0.802535;0.965267;0.475615;1.000000;0.728149;0.247699;0.301332;0.210059;0.516457;0.596488;0.281576;0.000000;0.378846;0.374416;0.453742;0.255026
c26,s50,0.026549;0.024990;0.024589;0.024415;0.024298;0.024707;0.023936;0.024772;0.023891;0.026780;0.025872;0.025583;0.023565;0.025300;0.026052;0.023249,----,0.924908;0.420500;0.527745;0.477921;0.420409;0.319032;0.000000;0.301048;0.370895;1.000000;0.620690;0.492684;0.318491;0.813096;0.626662;0.019655
c26,s6,0.017720;0.017173;0.018875;0.018108;0.017747;0.018847;0.017386;0.017477;0.018061;0.016848;0.017092;0.016559;0.017525;0.017934;0.017360;0.017825,----,0.828295;0.623775;1.000000;0.835626;0.787655;0.917638;0.666819;0.455739;0.904808;0.419723;0.577192;0.000000;0.640157;0.847276;0.515612;0.356746
c26,s7,0.017491;0.016674;0.016988;0.016507;0.016294;0.015639;0.016019;0.015692;0.016217;0.016183;0.016137;0.015906;0.018451;0.017372;0.016726;0.018107,----,0.787720;0.497418;0.462679;0.401405;0.289635;0.204373;0.585037;0.100050;0.203128;0.286867;0.397306;0.000000;1.000000;0.158335;0.399450;0.555316
c26,s8,0.018340;0.017804;0.017698;0.018710;0.018129;0.017691;0.018376;0.018426;0.018053;0.017813;0.019100;0.018476;0.017518;0.017101;0.016636;0.017149,----,0.596682;0.367915;0.511113;0.883945;0.534345;0.427237;1.000000;0.698451;0.671698;0.431243;0.457767;0.775786;0.202778;0.341237;0.000000;0.215462
c26,s9,0.015104;0.015778;0.016264;0.016861;0.015168;0.015252;0.016351;0.017513;0.016210;0.016353;0.016902;0.016620;0.017199;0.017628;0.016902;0.016333,----,0.035188;0.505230;0.522102;0.825385;0.000000;0.347431;0.278314;0.747770;0.143760;0.664441;0.770100;0.205978;0.540460;1.000000;0.833690;0.239512
