content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c52,s1,0.021245;0.023024;0.022072;0.021631;0.020975;0.022665;0.023271;0.022510;0.020643;0.022688;0.022427;0.021535;0.021242;0.023080;0.021613;0.021295,----,0.187379;0.595186;0.467405;0.817447;0.249936;0.885342;0.933810;0.665852;0.197814;1.000000;0.894589;0.449098;0.000000;0.786044;0.307711;0.137040
c52,s10,0.014846;0.014278;0.014130;0.015216;0.014696;0.014356;0.014238;0.015798;0.015890;0.014013;0.014702;0.014646;0.015637;0.015464;0.015136;0.015402,----,0.216423;0.000000;0.263057;1.000000;0.337895;0.247483;0.236773;0.720070;0.869975;0.149510;0.561946;0.264000;0.462413;0.473550;0.505782;0.422037
c52,s11,0.018113;0.017641;0.018634;0.017129;0.017876;0.017413;0.017510;0.017879;0.016924;0.018005;0.018161;0.016312;0.018659;0.017023;0.018019;0.017066,----,0.922588;0.808803;0.814536;0.794661;0.993048;0.871547;0.328850;0.352798;0.244250;0.526742;1.000000;0.029291;0.745721;0.000000;0.862393;0.137414
c52,s12,0.013478;0.014426;0.014085;0.013993;0.013254;0.013888;0.013775;0.014156;0.014055;0.014202;0.013258;0.014224;0.014015;0.014129;0.013255;0.013967,----,0.283956;0.761037;0.400297;0.237258;0.402470;0.983246;0.541777;0.758798;0.945818;1.000000;0.347965;0.925305;0.392954;0.565738;0.000000;0.592282
c52,s13,0.011749;0.012025;0.011181;0.011145;0.011839;0.011959;0.011100;0.010972;0.011710;0.011452;0.011462;0.011052;0.011664;0.011468;0.011622;0.011021,----,0.479801;0.353892;0.492460;0.769237;1.000000;0.935657;0.599550;0.246818;0.660554;0.868324;0.578745;0.423220;0.557364;0.622513;0.528561;0.000000
c52,s14,0.018830;0.018588;0.019288;0.019449;0.019699;0.019620;0.020937;0.018744;0.019681;0.020327;0.019564;0.019300;0.018098;0.018552;0.018053;0.019074,----,0.117370;0.072607;0.451738;0.603189;0.640277;0.676760;1.000000;0.246781;0.469793;0.663759;0.699899;0.534762;0.000000;0.247922;0.112092;0.405311
c52,s15,0.016711;0.016095;0.016285;0.017289;0.016090;0.016595;0.016408;0.017252;0.016682;0.016410;0.016263;0.016378;0.017955;0.017629;0.017143;0.016716,----,0.374833;0.020072;0.000000;1.000000;0.222002;0.460058;0.445053;0.664913;0.316683;0.478996;0.535298;0.171855;0.678507;0.838753;0.713834;0.597408
c52,s16,0.028972;0.028479;0.028281;0.026691;0.028091;0.027293;0.028974;0.029914;0.027596;0.031534;0.029350;0.028229;0.029503;0.029435;0.028056;0.027023,----,0.705174;0.658925;0.672801;0.046617;0.300991;0.233692;0.790556;0.961951;0.000000;1.000000;0.786701;0.677015;0.790352;0.745144;0.187978;0.255233
c52,s17,0.010512;0.010771;0.010761;0.010479;0.010714;0.010520;0.010651;0.010597;0.011344;0.010723;0.010434;0.010680;0.010221;0.010381;0.010633;0.010612,----,0.595655;0.434897;0.563222;0.743864;0.390925;0.202649;0.288800;0.550144;1.000000;0.791409;0.407944;0.241301;0.000000;0.306427;0.949836;0.325763
c52,s18,0.023516;0.023443;0.022962;0.022144;0.023250;0.023339;0.021707;0.021915;0.021838;0.021729;0.021755;0.021982;0.023169;0.023647;0.022337;0.022074,----,0.474288;0.955219;0.446269;0.263905;0.602703;1.000000;0.000000;0.030733;0.075942;0.388950;0.391597;0.206527;0.612787;0.925404;0.393639;0.011049
c52,s19,0.023271;0.023169;0.024164;0.022912;0.022961;0.024639;0.023333;0.023060;0.023068;0.022935;0.022968;0.023706;0.023106;0.023736;0.023064;0.022281,----,0.377461;0.152359;0.892783;0.556133;0.462347;0.934891;1.000000;0.586162;0.462687;0.140774;0.503831;0.840638;0.675882;0.436611;0.637421;0.000000
c52,s2,0.022905;0.022418;0.022378;0.022325;0.022249;0.022504;0.021532;0.022783;0.022921;0.022561;0.023154;0.022608;0.022381;0.021774;0.022156;0.022306,----,0.755718;0.272819;0.000000;0.841515;0.990546;0.943246;0.205285;1.000000;0.688432;0.656703;0.809967;0.579793;0.617510;0.546347;0.791732;0.871562
