content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c51,s1,0.023449;0.023544;0.023445;0.023874;0.022652;0.023891;0.023681;0.023980;0.021984;0.023600;0.022988;0.023251;0.021804;0.023661;0.023244;0.023824,----,0.727867;0.751049;0.520104;0.977804;0.284207;0.634087;0.722924;1.000000;0.234134;0.651289;0.482242;0.522701;0.000000;0.624860;0.983492;0.508499
c51,s10,0.023996;0.022861;0.023554;0.024151;0.023764;0.023062;0.022803;0.025122;0.025170;0.022624;0.024305;0.023770;0.024685;0.024261;0.023678;0.024088,----,0.635251;0.000000;0.485842;0.874268;0.037087;0.327304;0.182907;1.000000;0.521063;0.085166;0.549355;0.371760;0.510507;0.469679;0.641552;0.191245
c51,s11,0.010366;0.010420;0.010004;0.010044;0.010382;0.010464;0.010899;0.009763;0.010261;0.009993;0.010070;0.010595;0.010331;0.009905;0.009462;0.009895,----,1.000000;0.478092;0.399544;0.109207;0.806348;0.634611;0.521288;0.358002;0.682633;0.391008;0.514380;0.751029;0.730481;0.416188;0.273659;0.000000
c51,s12,0.013150;0.013615;0.013317;0.013023;0.012595;0.013159;0.013098;0.013240;0.013139;0.013106;0.012850;0.013156;0.012782;0.013102;0.012793;0.013058,----,0.881436;1.000000;0.401213;0.320268;0.591414;0.537391;0.412313;0.516531;0.650701;0.687975;0.435766;0.539361;0.184064;0.665743;0.505825;0.000000
c51,s13,0.017812;0.017655;0.017593;0.017501;0.017756;0.016477;0.017482;0.017552;0.018085;0.018128;0.016010;0.019032;0.018663;0.018151;0.015698;0.017602,----,0.949428;0.902212;0.594191;0.340193;0.968904;0.150368;0.099867;0.482727;0.569623;0.961113;0.141634;1.000000;0.381672;0.616343;0.000000;0.149854
c51,s14,0.011610;0.011449;0.011771;0.011407;0.011790;0.011948;0.012095;0.011667;0.011392;0.011364;0.011726;0.011622;0.011469;0.011411;0.011218;0.012197,----,1.000000;0.635066;0.000000;0.187306;0.691513;0.539582;0.339507;0.493053;0.568719;0.621979;0.969145;0.256825;0.336231;0.683609;0.319527;0.225165
c51,s15,0.021569;0.018866;0.018780;0.020753;0.018249;0.019844;0.018262;0.020334;0.018020;0.019146;0.018392;0.019067;0.021939;0.020370;0.019475;0.019784,----,1.000000;0.233465;0.085238;0.795657;0.088367;0.456323;0.035891;0.555105;0.039383;0.176939;0.000000;0.387679;0.782892;0.410444;0.310619;0.388117
c51,s16,0.026462;0.025715;0.025868;0.025330;0.025059;0.025028;0.025644;0.027339;0.025531;0.029540;0.027603;0.025945;0.027408;0.026779;0.026155;0.025407,----,0.513537;0.272414;0.494356;0.160433;0.283167;0.227429;0.341004;0.363408;0.181178;1.000000;0.571364;0.462479;0.170421;0.347748;0.312211;0.000000
c51,s17,0.014662;0.014931;0.014324;0.014393;0.014518;0.014103;0.014548;0.013911;0.013530;0.012978;0.012874;0.012511;0.014454;0.014159;0.014057;0.013954,----,1.000000;0.658469;0.452747;0.633538;0.665146;0.475516;0.506984;0.434525;0.243019;0.015618;0.071363;0.000000;0.496269;0.405272;0.581667;0.171216
c51,s18,0.022486;0.022135;0.021315;0.021500;0.022255;0.020897;0.021625;0.021316;0.020348;0.020710;0.022215;0.021907;0.022100;0.020720;0.022989;0.022752,----,0.920758;0.967254;0.417905;0.563300;0.743970;0.218595;0.315178;0.467867;0.000000;0.221156;0.684432;0.696165;0.589744;0.397994;1.000000;0.453100
