content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c14,s1,0.007818;0.006792;0.007479;0.006990;0.007308;0.007213;0.007028;0.006809;0.008819;0.007292;0.007412;0.006998;0.007019;0.006997;0.007184;0.007078,----,0.782872;0.177192;0.637479;0.277794;0.520582;0.309675;0.264641;0.000000;1.000000;0.740939;0.726841;0.101047;0.328573;0.288271;0.338014;0.476930
c14,s10,0.004367;0.003891;0.004531;0.004656;0.004246;0.003959;0.004084;0.004429;0.004907;0.003935;0.004010;0.004160;0.004621;0.004130;0.004584;0.004367,----,0.530266;0.215920;0.727886;0.440458;0.544996;0.012062;0.202302;0.000000;1.000000;0.109845;0.168018;0.064979;0.700587;0.298543;0.516987;0.316548
c14,s11,0.003701;0.003716;0.003878;0.004229;0.004253;0.003856;0.004306;0.003927;0.003869;0.004151;0.003871;0.004009;0.003798;0.003539;0.003673;0.003930,----,0.251740;0.476852;0.469957;0.161565;0.645799;0.383268;0.738086;0.112278;0.409367;1.000000;0.501001;0.374397;0.718054;0.000000;0.290075;0.354601
c14,s12,0.009066;0.008823;0.009299;0.009374;0.008642;0.008604;0.009244;0.008701;0.009030;0.008706;0.008665;0.008934;0.009026;0.008668;0.009131;0.009225,----,0.898091;0.976264;1.000000;0.199500;0.506976;0.349727;0.549372;0.000000;0.556281;0.599378;0.490557;0.092045;0.686155;0.213277;0.771410;0.659842
c14,s13,0.013158;0.013251;0.012978;0.012712;0.013215;0.012669;0.013617;0.013037;0.013916;0.014216;0.013631;0.014111;0.014113;0.014626;0.014178;0.013679,----,0.436359;0.525200;0.326497;0.172562;0.325647;0.184543;0.232191;0.000000;0.432761;1.000000;0.593282;0.266205;0.651419;0.850878;0.847351;0.628622
c14,s14,0.005122;0.005341;0.005346;0.005237;0.004974;0.005571;0.004953;0.005056;0.005532;0.005168;0.005094;0.005058;0.005087;0.005278;0.005340;0.005020,----,0.790388;1.000000;0.814219;0.542045;0.589609;0.864642;0.271381;0.000000;0.781407;0.931703;0.804168;0.146441;0.727535;0.783689;0.712872;0.419614
c14,s15,0.008014;0.007210;0.007235;0.007198;0.008119;0.007016;0.007332;0.007499;0.007524;0.007242;0.007688;0.007272;0.007828;0.007255;0.006843;0.007041,----,0.700835;0.577691;0.390020;0.084657;1.000000;0.472173;0.490224;0.459431;0.801579;0.752095;0.773133;0.325057;0.456838;0.311331;0.000000;0.188249
c14,s16,0.004958;0.005155;0.005272;0.004959;0.005125;0.004987;0.005114;0.005415;0.004864;0.005460;0.005083;0.005067;0.005257;0.004940;0.004953;0.004803,----,0.799785;1.000000;0.918247;0.242261;0.912363;0.666693;0.000000;0.544004;0.838673;0.749320;0.584938;0.355925;0.813714;0.608380;0.611036;0.383587
c14,s17,0.005749;0.005659;0.005808;0.005801;0.005645;0.006065;0.005969;0.005956;0.005434;0.005567;0.006360;0.006356;0.005720;0.005714;0.005699;0.005962,----,0.487907;0.846471;1.000000;0.000000;0.818762;0.975633;0.409313;0.356625;0.627491;0.420447;0.552697;0.325081;0.493853;0.390338;0.383814;0.291871
c14,s18,0.007905;0.006830;0.006652;0.007057;0.006980;0.006904;0.007694;0.006785;0.007143;0.008264;0.007770;0.007233;0.007724;0.006786;0.008735;0.009993,----,0.483000;0.283044;0.195080;0.000000;0.158597;0.098111;0.409170;0.104955;0.269769;0.551305;0.404571;0.124876;0.319195;0.020596;0.745673;1.000000
c14,s19,0.003481;0.003769;0.003703;0.003702;0.003558;0.003661;0.003647;0.003676;0.003617;0.004299;0.003597;0.003609;0.003919;0.003831;0.003903;0.004169,----,0.463233;0.720050;0.447572;0.340288;0.393686;0.398646;0.000000;0.176170;0.292351;1.000000;0.608284;0.047430;0.701240;0.549013;0.400300;0.743087
c14,s2,0.004400;0.004418;0.004820;0.004424;0.004514;0.004560;0.004593;0.004473;0.004362;0.004343;0.004678;0.004292;0.004520;0.004755;0.004600;0.005053,----,0.453325;0.859868;1.000000;0.464914;0.646496;0.601240;0.544720;0.140762;0.364400;0.895668;0.772129;0.000000;0.622445;0.721242;0.672273;0.692533
c14,s20,0.004042;0.004348;0.004196;0.004254;0.003708;0.004107;0.003291;0.004284;0.003517;0.003492;0.003823;0.005376;0.003582;0.003609;0.003694;0.003358,----,0.331791;1.000000;0.877374;0.538214;0.531918;0.386856;0.000000;0.441496;0.254484;0.523796;0.408291;0.787740;0.420572;0.402501;0.452095;0.079106
c14,s21,0.004318;0.004341;0.004362;0.004471;0.004750;0.004261;0.004071;0.004582;0.004666;0.004308;0.003996;0.005501;0.004395;0.004468;0.004173;0.004235,----,0.767666;0.872303;0.927085;0.573322;1.000000;0.717789;0.783677;0.502881;0.846525;0.882520;0.584153;0.922170;0.643521;0.749561;0.555520;0.000000
c14,s22,0.006842;0.005265;0.005237;0.005250;0.006414;0.005166;0.005440;0.005613;0.007220;0.005559;0.005322;0.005895;0.005652;0.005775;0.005198;0.005243,----,0.853388;0.326492;0.326599;0.000000;0.815480;0.211213;0.478459;0.215084;1.000000;0.499826;0.457814;0.220120;0.549408;0.472701;0.261126;0.208444
c14,s23,0.004792;0.004928;0.004452;0.004420;0.004690;0.004512;0.004525;0.004936;0.005175;0.005002;0.005005;0.005814;0.005212;0.005174;0.005342;0.005074,----,0.108263;0.674203;0.422811;0.000000;0.388395;0.298775;0.167926;0.081277;0.830629;1.000000;0.703299;0.378020;0.789771;0.717405;0.592345;0.468873
c14,s24,0.004157;0.004168;0.004417;0.004460;0.004387;0.004602;0.004619;0.004044;0.004333;0.004285;0.004155;0.004591;0.004268;0.004231;0.004420;0.003971,----,0.354845;0.537876;0.816959;0.066543;0.379361;0.720895;0.589635;0.000000;0.363611;1.000000;0.590799;0.423518;0.564174;0.350413;0.480653;0.045803
