content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c86,s1,0.022348;0.025969;0.022591;0.025117;0.024683;0.026520;0.023513;0.025369;0.021926;0.024939;0.023547;0.025311;0.023988;0.026671;0.025473;0.025680,----,0.040746;0.744815;0.217274;0.590306;0.414608;0.636478;0.286128;0.763212;0.000000;0.540961;0.038751;0.535297;0.259899;1.000000;0.699243;0.637959
c86,s10,0.020915;0.020309;0.020864;0.022401;0.022075;0.020226;0.020720;0.022262;0.023027;0.020105;0.020752;0.021779;0.023038;0.022387;0.021336;0.022863,----,0.112771;0.000000;0.259542;0.515111;0.664679;0.114505;0.151727;0.753342;1.000000;0.166530;0.142745;0.441323;0.851216;0.681365;0.365699;0.747903
c86,s11,0.010372;0.009968;0.010149;0.009828;0.010103;0.009730;0.010413;0.009595;0.009502;0.010111;0.010357;0.009795;0.010026;0.009762;0.009723;0.009568,----,0.915396;0.456552;1.000000;0.606206;0.597356;0.478235;0.956039;0.282771;0.045924;0.940972;0.695063;0.505266;0.465880;0.132315;0.000000;0.358864
c86,s12,0.015815;0.016361;0.016109;0.016344;0.015390;0.015331;0.015526;0.016193;0.017166;0.015703;0.015538;0.015850;0.016177;0.016072;0.015244;0.015772,----,0.518999;0.749026;0.711698;0.980578;0.557982;0.371590;0.647719;0.618683;1.000000;0.388141;0.293382;0.790894;0.471213;0.693252;0.000000;0.650212
c86,s13,0.015892;0.015966;0.015575;0.015788;0.015766;0.015009;0.016102;0.015509;0.016068;0.016863;0.015784;0.016974;0.016481;0.016894;0.016218;0.015752,----,0.036472;0.592218;0.455808;0.281986;0.197477;0.044299;0.406519;0.000000;0.591850;1.000000;0.234207;0.776796;0.339309;0.747270;0.396989;0.244618
c86,s14,0.010626;0.011994;0.010712;0.012265;0.011294;0.011831;0.014154;0.012679;0.011614;0.011742;0.012076;0.010908;0.011702;0.010951;0.010648;0.011798,----,0.000000;0.495078;0.238160;0.694024;0.046069;0.500886;1.000000;0.757073;0.147713;0.452674;0.387787;0.457711;0.491851;0.278107;0.150846;0.554191
c86,s15,0.022742;0.020937;0.021361;0.022384;0.021892;0.020995;0.020920;0.022373;0.020476;0.021345;0.020968;0.021038;0.022981;0.022224;0.021601;0.020532,----,0.883406;0.245073;0.499632;1.000000;0.568644;0.000000;0.094072;0.427960;0.236241;0.554547;0.210321;0.311168;0.736730;0.319479;0.222623;0.078498
c86,s16,0.030285;0.030600;0.030151;0.028835;0.029267;0.028600;0.030025;0.031656;0.029258;0.032767;0.031895;0.030917;0.031095;0.030210;0.030226;0.028993,----,0.430523;0.491708;0.306822;0.201095;0.000000;0.124134;0.479210;0.807315;0.461236;1.000000;0.762738;0.301715;0.336844;0.247902;0.282690;0.076682
c86,s17,0.017272;0.017554;0.016904;0.016748;0.016557;0.016635;0.017352;0.016976;0.017302;0.016355;0.017489;0.018237;0.016954;0.016900;0.016752;0.016651,----,0.315055;0.347066;0.101849;0.236588;0.095674;0.154287;0.549012;0.617362;0.483867;0.000000;0.236711;1.000000;0.355215;0.223148;0.405185;0.453329
c86,s18,0.028387;0.027046;0.025875;0.025877;0.026935;0.025659;0.026029;0.025620;0.024167;0.025261;0.026461;0.026485;0.027008;0.025352;0.025893;0.028341,----,0.911878;0.907284;0.626713;0.374988;0.565346;0.395438;0.605702;0.393925;0.105062;0.318245;0.374008;0.518599;0.637640;0.000000;0.359389;1.000000
