content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c16,s1,0.007117;0.006787;0.007266;0.006606;0.007686;0.007591;0.007264;0.006499;0.008634;0.007490;0.007820;0.007165;0.007437;0.007369;0.006780;0.006811,----,0.372772;0.000000;0.550487;0.155096;0.557587;0.561864;0.536827;0.010180;1.000000;0.690161;0.860559;0.558315;0.955734;0.859061;0.531484;0.701377
c16,s10,0.005088;0.005293;0.005254;0.004939;0.004683;0.005270;0.004616;0.004715;0.004939;0.005570;0.005404;0.004480;0.004543;0.004956;0.005696;0.004976,----,0.525461;0.615451;0.678212;0.362772;0.273715;0.618511;0.428920;0.257914;0.507316;0.775844;0.832478;0.000000;0.499269;0.605930;1.000000;0.700550
c16,s11,0.003286;0.003116;0.003371;0.003407;0.003562;0.003257;0.003555;0.003568;0.003329;0.003424;0.003363;0.003293;0.003423;0.003339;0.003329;0.003319,----,0.501008;0.472196;0.900428;0.329461;0.512557;0.492687;0.850362;0.966888;0.141833;0.489358;0.000000;0.482640;1.000000;0.788689;0.795236;0.866820
c16,s12,0.008035;0.008212;0.008628;0.008698;0.008134;0.008291;0.008422;0.008159;0.008433;0.008803;0.008072;0.008419;0.008204;0.008059;0.008278;0.008444,----,0.671899;0.713418;1.000000;0.646952;0.463470;0.436396;0.595786;0.353956;0.480688;0.890773;0.000000;0.163913;0.841340;0.660721;0.549489;0.919723
c16,s13,0.009097;0.009403;0.009099;0.009259;0.009340;0.009408;0.009200;0.009096;0.009387;0.009669;0.009857;0.009198;0.009680;0.009823;0.010265;0.009351,----,0.315598;0.442325;0.490923;0.404505;0.347241;0.437071;0.416234;0.336134;0.000000;0.551752;0.451853;0.249412;1.000000;0.888440;0.957573;0.793243
c16,s14,0.004553;0.004717;0.004891;0.004942;0.004820;0.005138;0.004705;0.004932;0.005243;0.005035;0.004862;0.004777;0.004773;0.005201;0.004884;0.004848,----,0.533942;0.726395;0.737972;0.526707;0.529230;0.445828;0.450232;0.656880;0.710038;0.463371;0.000000;0.454837;0.688640;1.000000;0.475146;0.752964
c16,s15,0.006946;0.006922;0.006790;0.007132;0.007448;0.006864;0.007401;0.007379;0.007099;0.007250;0.007509;0.007119;0.007059;0.007067;0.006765;0.006924,----,0.291855;0.460930;0.579314;0.033079;0.589590;0.159957;1.000000;0.754697;0.514505;0.492058;0.579669;0.425677;0.619951;0.554614;0.000000;0.380248
c16,s16,0.004956;0.005459;0.005321;0.004997;0.004827;0.004915;0.004978;0.005346;0.004931;0.005729;0.005078;0.005088;0.004925;0.005023;0.004929;0.004965,----,0.776174;0.924841;0.531340;0.244898;0.132145;0.281056;0.157792;0.811827;0.477146;1.000000;0.547909;0.000000;0.819452;0.947775;0.838112;0.766563
c16,s17,0.004497;0.004287;0.004420;0.004366;0.004520;0.004578;0.004403;0.004593;0.004663;0.004772;0.004712;0.005361;0.004445;0.004457;0.004519;0.004514,----,1.000000;0.540720;0.256211;0.000000;0.095312;0.446297;0.387348;0.400713;0.291530;0.750194;0.369034;0.643816;0.591453;0.851055;0.695873;0.761692
c16,s18,0.006062;0.005259;0.005186;0.005334;0.005354;0.005609;0.006112;0.005219;0.005592;0.006145;0.005511;0.005331;0.005986;0.005436;0.006559;0.006613,----,0.738480;0.309335;0.391729;0.261176;0.284030;0.383819;0.634146;0.097222;0.133955;0.548054;0.000000;0.107350;0.672878;0.409726;0.800310;1.000000
c16,s19,0.004083;0.004076;0.003886;0.003936;0.004218;0.004051;0.004140;0.004023;0.004239;0.004354;0.004187;0.004145;0.004710;0.004124;0.004155;0.004349,----,0.109477;0.504568;0.111204;0.000000;0.322593;0.013217;0.224603;0.446524;0.211479;0.443596;0.105445;0.215565;1.000000;0.250491;0.438466;0.845705
c16,s2,0.004621;0.004499;0.004567;0.004650;0.004440;0.004489;0.004683;0.004588;0.004533;0.004352;0.004640;0.004417;0.004611;0.004455;0.004636;0.004828,----,0.262202;0.200513;0.414855;0.222235;0.413099;0.329618;0.383212;0.344382;0.570736;0.368479;0.486320;0.000000;0.888411;0.557437;0.722813;1.000000
c16,s20,0.002838;0.003071;0.002982;0.002973;0.002852;0.002800;0.002807;0.003395;0.002750;0.002941;0.003124;0.004821;0.002905;0.003074;0.002995;0.002819,----,0.293942;0.486706;0.000000;0.015424;0.200419;0.181180;0.155037;0.631679;0.127260;0.294297;0.384543;1.000000;0.384241;0.430631;0.247012;0.241275
c16,s21,0.003571;0.003741;0.003603;0.003485;0.003805;0.003626;0.003562;0.003715;0.003379;0.003530;0.003355;0.003786;0.003265;0.003140;0.003159;0.003451,----,0.704259;1.000000;0.857524;0.000000;0.115786;0.668538;0.710435;0.819627;0.157484;0.470558;0.149878;0.259475;0.420226;0.131372;0.127697;0.706722
c16,s22,0.005151;0.004404;0.004380;0.004389;0.004560;0.004385;0.004310;0.004469;0.005497;0.004402;0.004442;0.004987;0.004774;0.004722;0.004274;0.004401,----,0.605740;0.196146;0.194123;0.000000;0.272042;0.131043;0.107283;0.099080;0.541505;0.224878;0.188388;0.414686;1.000000;0.766756;0.334370;0.667852
c16,s23,0.004635;0.004555;0.004578;0.004413;0.004477;0.004726;0.004387;0.004826;0.004609;0.004679;0.004584;0.005067;0.004897;0.005032;0.005226;0.005081,----,0.776128;0.522757;0.674111;0.000000;0.385138;0.790540;0.318632;0.702383;0.459580;0.479315;0.397020;0.609798;0.689024;0.960803;0.764469;1.000000
c16,s24,0.003173;0.003464;0.003624;0.003432;0.003267;0.003452;0.003611;0.003165;0.003506;0.003529;0.003190;0.003631;0.003461;0.003571;0.003318;0.003122,----,0.204340;0.539342;0.846818;0.275355;0.334711;0.670915;1.000000;0.392610;0.583963;0.595896;0.000000;0.761675;0.948973;0.657215;0.557850;0.498087
