content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
13,1,0.067093;0.069627;0.064895;0.071881,----,0.323076;1.000000;0.000000;0.729070
13,2,0.071649;0.072538;0.071826;0.073741,----,0.000000;1.000000;0.586776;0.883077
13,3,0.058566;0.059735;0.056729;0.056442,----,0.000000;0.877395;1.000000;0.714224
13,4,0.093310;0.089216;0.083422;0.085529,----,0.487237;1.000000;0.297069;0.000000
13,5,0.059383;0.055893;0.057182;0.058071,----,0.000000;0.407998;0.500823;1.000000
13,6,0.096027;0.092195;0.091291;0.093035,----,1.000000;0.841916;0.000000;0.752659
13,7,0.124401;0.123222;0.119290;0.114337,----,0.973459;1.000000;0.893438;0.000000
13,8,0.055945;0.056235;0.053723;0.053838,----,0.000000;0.593235;0.972243;1.000000
13,9,0.060721;0.063395;0.069398;0.067466,----,0.000000;0.608256;0.874683;1.000000
13,10,0.079387;0.080176;0.080523;0.077663,----,0.000000;1.000000;0.629246;0.001390
13,11,0.055106;0.054585;0.053791;0.055091,----,0.000000;0.812934;0.569248;1.000000
13,12,0.061305;0.059887;0.061252;0.059831,----,0.000000;0.192213;1.000000;0.898882
13,13,0.107989;0.097658;0.099689;0.100713,----,1.000000;0.301330;0.000000;0.462665
13,14,0.050982;0.049177;0.050727;0.049890,----,0.000000;0.605988;1.000000;0.780374
13,15,0.072663;0.074083;0.081453;0.076109,----,0.031164;0.788336;1.000000;0.000000
13,16,0.072273;0.074058;0.077426;0.078135,----,0.000000;0.185095;0.562187;1.000000
13,17,0.102078;0.098917;0.092971;0.094417,----,0.000000;1.000000;0.766000;0.139695
13,18,0.072092;0.075606;0.069198;0.076830,----,0.000000;1.000000;0.002567;0.901460
13,19,0.090465;0.093591;0.086104;0.093226,----,0.000000;1.000000;0.063375;0.681031
13,20,0.074008;0.079627;0.077560;0.085847,----,0.000000;0.555152;0.511206;1.000000
13,21,0.131824;0.129763;0.127004;0.127151,----,0.729466;1.000000;0.541168;0.000000
13,22,0.093791;0.088901;0.093049;0.092312,----,0.432785;1.000000;0.000000;0.355996
13,23,0.100678;0.104003;0.104330;0.098009,----,0.000000;0.769452;1.000000;0.543564
13,24,0.058111;0.061566;0.056229;0.055807,----,0.320942;1.000000;0.254057;0.000000
13,25,0.069887;0.072823;0.073353;0.070311,----,0.319670;1.000000;0.678435;0.000000
13,26,0.087241;0.084503;0.077636;0.077835,----,0.395363;1.000000;0.262089;0.000000
13,27,0.066430;0.068361;0.067230;0.069266,----,0.000000;0.961156;1.000000;0.789306
13,28,0.086566;0.082503;0.081977;0.084937,----,0.876345;1.000000;0.413185;0.000000
13,29,0.091417;0.089154;0.092424;0.091267,----,0.000000;0.212857;1.000000;0.786104
13,30,0.109211;0.107910;0.119863;0.118696,----,0.000000;0.308719;1.000000;0.424960
13,31,0.088556;0.087052;0.085598;0.085476,----,0.755204;1.000000;0.399108;0.000000
13,32,0.060317;0.058650;0.061516;0.060500,----,0.000000;1.000000;0.994561;0.710246
13,33,0.062821;0.065483;0.069635;0.068870,----,0.000000;0.320834;0.765457;1.000000
13,34,0.079894;0.078423;0.078947;0.080372,----,0.000000;0.855296;0.775703;1.000000
13,35,0.094675;0.098819;0.092479;0.097406,----,0.000000;1.000000;0.891546;0.950582
13,36,0.050916;0.050901;0.052010;0.049388,----,0.000000;0.647605;1.000000;0.572091
13,37,0.082152;0.084605;0.080715;0.089556,----,0.000000;0.442760;0.448084;1.000000
13,38,0.130735;0.130266;0.143239;0.129501,----,0.169320;0.441857;1.000000;0.000000
13,39,0.065988;0.064035;0.059687;0.062774,----,0.922985;0.851775;0.000000;1.000000
13,40,0.103769;0.108723;0.117538;0.114506,----,0.000000;0.508350;1.000000;0.854921
13,41,0.085337;0.086625;0.086074;0.088584,----,0.000000;1.000000;0.730811;0.679489
13,42,0.062912;0.063520;0.062394;0.063393,----,0.000000;0.433474;0.850208;1.000000
13,43,0.071636;0.082566;0.077474;0.076918,----,0.000000;1.000000;0.632228;0.610489
13,44,0.097039;0.100734;0.099057;0.098702,----,0.000000;1.000000;0.806592;0.476331
13,45,0.075044;0.077970;0.077612;0.073348,----,0.000000;1.000000;0.979620;0.571393
13,46,0.094807;0.093087;0.092705;0.095911,----,0.056684;0.443882;0.000000;1.000000
13,47,0.104100;0.105763;0.099126;0.102187,----,0.276085;1.000000;0.000000;0.312761
13,48,0.061582;0.069662;0.061756;0.066710,----,0.000000;1.000000;0.444027;0.824242
13,49,0.080975;0.081774;0.082144;0.084654,----,0.000000;0.450630;0.775019;1.000000
13,50,0.050594;0.053384;0.055036;0.057236,----,0.000000;0.625512;0.773370;1.000000
