content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c90,s13,0.018440;0.018629;0.018949;0.018832;0.018295;0.018414;0.018551;0.018711;0.018513;0.018663;0.018264;0.019115;0.018438;0.018524;0.018461;0.018591;0.018546;0.018468;0.018253;0.018390;0.018738;0.018480;0.018404;0.018558;0.018610;0.018563;0.018304;0.018491;0.018882;0.018388;0.018650;0.018477;0.018610;0.018554;0.018598;0.018873;0.019242;0.018437;0.019315;0.018457;0.018593;0.018823;0.018899;0.019287;0.018891;0.018126;0.019217;0.018469;0.018650;0.018792;0.018836;0.019282;0.018366;0.018707;0.019166;0.018587;0.018836;0.018933;0.018203;0.019444;0.019237;0.019109;0.018587;0.018412,----,0.681368;0.584234;0.828238;0.946383;0.552823;0.530349;0.382412;0.266757;0.514302;0.798899;0.593601;0.839047;0.511606;0.625991;0.710877;0.472786;0.561052;0.620665;0.436431;0.504958;0.457982;0.525856;0.520849;0.730074;0.505908;0.517690;0.399492;0.618192;0.701494;0.593208;0.389345;0.579712;0.556612;0.620156;0.574088;0.749351;0.715913;0.556777;0.799830;0.572978;0.619151;0.735174;0.760747;0.895415;0.607250;0.253613;0.748102;0.311135;0.700785;0.748877;0.632583;0.899853;0.540256;0.775784;0.707331;0.538484;0.911653;0.606285;0.000000;0.876876;0.902792;1.000000;0.201648;0.053917
c90,s18,0.020732;0.020585;0.020345;0.020488;0.020395;0.020194;0.020100;0.020235;0.020617;0.020761;0.020520;0.019795;0.019738;0.020161;0.020144;0.020088;0.020500;0.020542;0.020055;0.020186;0.020269;0.020097;0.020066;0.019983;0.020185;0.019769;0.019652;0.019276;0.020114;0.020025;0.020051;0.020006;0.019513;0.019347;0.019119;0.019909;0.020194;0.020051;0.020089;0.020074;0.019776;0.019699;0.019969;0.020249;0.020333;0.020072;0.020215;0.020019;0.020316;0.019755;0.020252;0.020020;0.020091;0.020210;0.020478;0.020445;0.020712;0.020293;0.019664;0.019642;0.020022;0.020304;0.020463;0.020197,----,0.884543;0.642750;0.281160;0.456471;0.676423;0.595858;0.437673;0.382553;0.522818;0.774428;0.508430;0.273735;0.105203;0.443580;0.535960;0.264931;0.567452;0.611254;0.452867;0.504575;0.360417;0.441448;0.413267;0.178523;0.408597;0.258920;0.127101;0.063884;0.300781;0.378319;0.216887;0.166096;0.020956;0.028905;0.000000;0.437070;0.362084;0.359325;0.428307;0.220398;0.309852;0.211852;0.414939;0.610912;0.470247;0.323403;0.426665;0.224351;0.409565;0.020831;0.462930;0.467352;0.312382;0.571967;0.414474;0.641932;1.000000;0.523426;0.175389;0.288128;0.484577;0.836657;0.297494;0.254775
c90,s2,0.016398;0.016521;0.016189;0.016246;0.016467;0.016188;0.016131;0.016687;0.016291;0.016188;0.016329;0.016431;0.016501;0.016039;0.016051;0.016165;0.016338;0.016333;0.016449;0.016361;0.016047;0.015879;0.015998;0.016289;0.015981;0.016173;0.016007;0.016128;0.016039;0.016220;0.016372;0.016341;0.016286;0.016081;0.016361;0.016493;0.016445;0.016699;0.016421;0.016133;0.016470;0.016355;0.016124;0.016003;0.015817;0.016247;0.016019;0.016363;0.016005;0.016397;0.016420;0.016064;0.015897;0.016275;0.016132;0.016402;0.016186;0.016505;0.016336;0.015926;0.016089;0.016294;0.016236;0.016205,----,1.000000;0.716221;0.528158;0.649103;0.915683;0.873918;0.740675;0.864263;0.670082;0.472035;0.700078;0.708468;0.879127;0.474997;0.534074;0.539876;0.632601;0.666171;0.750934;0.522945;0.576546;0.000000;0.157852;0.643382;0.401342;0.511268;0.647572;0.606735;0.723827;0.609296;0.584977;0.578033;0.827707;0.334875;0.688391;0.728145;0.544321;0.542133;0.842394;0.675610;0.838607;0.705255;0.444022;0.505206;0.448463;0.426397;0.519921;0.619914;0.513403;0.760725;0.966963;0.640261;0.554965;0.823086;0.268259;0.743913;0.390119;0.709182;0.877774;0.403845;0.752972;0.891092;0.658932;0.773670
c90,s20,0.025959;0.025706;0.025425;0.025415;0.025440;0.025420;0.025065;0.026262;0.025063;0.025605;0.025565;0.025339;0.025292;0.025246;0.025341;0.025484;0.025113;0.024874;0.025284;0.024989;0.023834;0.025785;0.025743;0.025462;0.025096;0.025446;0.026226;0.026432;0.026503;0.025798;0.025999;0.025916;0.026049;0.025870;0.025609;0.025421;0.026885;0.026604;0.026371;0.026210;0.025391;0.025201;0.025434;0.025403;0.025167;0.025432;0.026140;0.026469;0.025481;0.025565;0.025505;0.025203;0.025356;0.025281;0.025320;0.025743;0.025519;0.025504;0.025847;0.025322;0.025502;0.025362;0.025370;0.025699,----,0.924206;0.724075;0.592033;0.526374;0.693350;0.557927;0.434859;0.756576;0.393009;0.460888;0.611905;0.570634;0.501887;0.528296;0.507151;0.654012;0.471752;0.360202;0.567621;0.497192;0.000000;0.570187;0.541050;0.526898;0.497860;0.545434;0.743296;0.869844;0.962642;0.411315;0.636398;0.470194;0.586691;0.727769;0.426326;0.552782;1.000000;0.993170;0.797110;0.789199;0.408845;0.707755;0.469564;0.486431;0.417599;0.612450;0.864682;0.779785;0.602770;0.607429;0.527446;0.494844;0.582064;0.385805;0.354700;0.628954;0.614110;0.666173;0.693322;0.471639;0.581563;0.568280;0.501433;0.644684
c90,s25,0.016023;0.016111;0.016256;0.016995;0.016469;0.016073;0.015857;0.016100;0.016635;0.016503;0.016503;0.015750;0.016221;0.015910;0.016029;0.015883;0.016681;0.015971;0.015753;0.016980;0.016630;0.017106;0.016036;0.016151;0.015970;0.016087;0.015911;0.017072;0.016516;0.016317;0.015854;0.016116;0.015944;0.017124;0.015803;0.016117;0.016973;0.016003;0.016073;0.015822;0.015879;0.016367;0.016242;0.017000;0.016009;0.015538;0.016116;0.016038;0.015812;0.016102;0.016933;0.017183;0.015840;0.015763;0.015967;0.015751;0.016161;0.016140;0.016184;0.016261;0.016154;0.016059;0.016450;0.016541,----,0.000000;0.302441;0.500293;0.879149;0.226226;0.333898;0.121853;0.094991;0.417595;0.411663;0.724698;0.148376;0.302207;0.271224;0.311305;0.207079;0.928936;0.183146;0.221352;0.949336;0.381112;0.973903;0.180042;0.296052;0.413114;0.369071;0.207142;1.000000;0.771673;0.581799;0.227332;0.643646;0.489986;0.871579;0.009471;0.297456;0.978300;0.277905;0.451644;0.368621;0.279790;0.586155;0.416286;0.907482;0.435468;0.045068;0.517525;0.406726;0.245787;0.353451;0.830237;0.913431;0.289370;0.142591;0.250351;0.288429;0.475112;0.393747;0.490829;0.409282;0.020300;0.587928;0.742667;0.680961
c90,s35,0.018500;0.018516;0.018064;0.018405;0.018927;0.018325;0.017972;0.018344;0.018039;0.018177;0.018323;0.018198;0.018927;0.018501;0.018273;0.018279;0.017638;0.018307;0.018034;0.018000;0.017942;0.018347;0.017973;0.018423;0.018344;0.017810;0.018136;0.017803;0.017848;0.019140;0.017887;0.018206;0.017872;0.017902;0.017486;0.018305;0.018079;0.017778;0.018652;0.018886;0.017511;0.018229;0.017864;0.018082;0.018127;0.018052;0.018121;0.018065;0.018285;0.018275;0.018479;0.018507;0.018429;0.018633;0.018296;0.018318;0.018492;0.018748;0.018459;0.018701;0.018420;0.017984;0.018517;0.018463,----,0.644098;0.625427;0.638045;0.899401;0.951399;0.695768;0.244662;0.459651;0.352063;0.639911;0.645263;0.486912;0.461907;0.838785;0.670141;0.414801;0.206827;0.496975;0.604001;0.446737;0.179644;0.642483;0.597438;0.459495;0.459407;0.259925;0.354589;0.276493;0.327496;1.000000;0.315330;0.499410;0.223865;0.330520;0.024519;0.477559;0.213758;0.223828;0.643620;0.694332;0.129953;0.482005;0.205047;0.220568;0.300087;0.000000;0.430516;0.070456;0.438373;0.376500;0.494736;0.690474;0.453532;0.491290;0.179595;0.719707;0.717809;0.621694;0.561828;0.764035;0.640484;0.698937;0.031988;0.309726
c90,s41,0.015666;0.015215;0.014683;0.015010;0.015139;0.015212;0.015228;0.014901;0.015218;0.015399;0.015388;0.014990;0.014817;0.014939;0.014888;0.014941;0.014946;0.015324;0.015117;0.014675;0.014937;0.014851;0.014825;0.015583;0.015027;0.014515;0.015257;0.014597;0.015113;0.015398;0.015585;0.015799;0.015179;0.014856;0.015198;0.015233;0.014839;0.015682;0.015007;0.015521;0.015356;0.015159;0.015003;0.014972;0.015058;0.015398;0.015169;0.015395;0.015227;0.014964;0.014920;0.014727;0.014986;0.015800;0.015243;0.015602;0.015016;0.015683;0.015554;0.015425;0.015598;0.016165;0.015617;0.015845,----,0.594506;0.514898;0.268976;0.425867;0.229360;0.446398;0.452176;0.164634;0.305679;0.305178;0.316344;0.170092;0.072060;0.210290;0.349269;0.176371;0.387094;0.278396;0.313373;0.135419;0.226269;0.264756;0.295988;0.654334;0.269659;0.000000;0.273045;0.166118;0.290732;0.490699;0.598312;0.740876;0.440638;0.192330;0.314962;0.405501;0.199684;0.447137;0.330955;0.579670;0.482876;0.306151;0.304640;0.281757;0.149052;0.189231;0.350015;0.381404;0.301589;0.214223;0.307453;0.090816;0.196130;0.468188;0.209501;0.460462;0.450950;0.744119;0.530789;0.393743;0.560531;1.000000;0.429144;0.592203
c90,s46,0.012013;0.012013;0.012394;0.012053;0.012205;0.012029;0.012013;0.012013;0.012013;0.012172;0.012115;0.011973;0.011778;0.012028;0.012069;0.012013;0.012013;0.012149;0.012049;0.011888;0.011870;0.011904;0.012159;0.012013;0.012013;0.012050;0.012084;0.011962;0.012402;0.011844;0.012390;0.012011;0.012063;0.012013;0.012032;0.012178;0.012014;0.012383;0.012074;0.012012;0.012090;0.012370;0.012097;0.012462;0.012453;0.012163;0.012022;0.012013;0.012013;0.012265;0.012522;0.012160;0.012012;0.012236;0.012072;0.012013;0.012013;0.012013;0.012181;0.012207;0.012030;0.012013;0.012013;0.012013,----,0.375685;0.287618;0.893456;0.595901;0.615343;0.786466;0.645399;0.424942;0.565749;1.000000;0.877308;0.407652;0.545447;0.348637;0.608050;0.619070;0.564768;0.935165;0.516750;0.198712;0.554690;0.363387;0.655572;0.618127;0.691232;0.860408;0.520333;0.342517;0.727481;0.405655;0.783005;0.174701;0.587204;0.713872;0.460673;0.609666;0.445176;0.741811;0.618209;0.000000;0.587457;0.697571;0.498040;0.977696;0.698366;0.780674;0.584900;0.404067;0.603022;0.515362;0.871024;0.601212;0.556253;0.703615;0.652118;0.573156;0.593533;0.417262;0.568780;0.467471;0.685162;0.452072;0.431134;0.359849
c90,s5,0.011822;0.011866;0.012061;0.012108;0.011756;0.011749;0.011822;0.011769;0.011539;0.011560;0.011491;0.011869;0.011403;0.011564;0.011564;0.011678;0.011595;0.011470;0.011518;0.011620;0.011617;0.011369;0.011528;0.011681;0.011483;0.011860;0.011546;0.011461;0.011365;0.011904;0.011598;0.011755;0.011649;0.012015;0.012023;0.011825;0.011761;0.011607;0.011758;0.011714;0.011772;0.011833;0.011812;0.011927;0.011766;0.011766;0.011815;0.011355;0.011938;0.011803;0.011781;0.012193;0.011732;0.011687;0.011613;0.011690;0.011236;0.011717;0.011517;0.011923;0.011751;0.011631;0.011693;0.011677,----,0.000000;0.497930;0.834002;0.855703;0.359792;0.629027;0.519694;0.361474;0.319058;0.349138;0.478721;0.737102;0.366486;0.349559;0.528314;0.450083;0.321171;0.303747;0.492585;0.522278;0.447509;0.309694;0.483744;0.531845;0.376807;0.714221;0.553372;0.514119;0.418948;0.628346;0.755590;0.478260;0.510457;0.688208;0.707938;0.721222;0.686859;0.590616;0.743516;0.516590;0.643176;0.664124;0.662790;0.863260;0.752863;0.660422;0.750475;0.159113;0.654772;0.520948;0.607681;0.953622;0.482431;0.589676;0.559160;0.626038;0.439573;1.000000;0.577064;0.734037;0.515520;0.780005;0.780508;0.372724
c90,s6,0.017005;0.017336;0.016790;0.017345;0.017628;0.017233;0.017571;0.016760;0.016993;0.017472;0.017010;0.017246;0.017629;0.017222;0.017417;0.017042;0.017106;0.016978;0.017044;0.017067;0.017240;0.016754;0.016846;0.016719;0.017518;0.016945;0.016711;0.017638;0.016988;0.016439;0.016477;0.017331;0.017211;0.016681;0.017271;0.017025;0.017103;0.016041;0.016185;0.016982;0.016782;0.016586;0.016873;0.016567;0.016585;0.016642;0.016425;0.017090;0.016933;0.016609;0.016640;0.016830;0.016778;0.016762;0.016771;0.017200;0.017595;0.017510;0.017321;0.016856;0.016912;0.016955;0.016957;0.017557,----,0.627527;0.727555;0.725408;0.835081;0.772552;0.885916;0.938499;0.478277;0.635203;0.836231;0.633320;0.693296;0.751601;0.727565;0.983440;0.595796;0.662839;0.496690;0.611123;0.693118;0.763063;0.530258;0.636531;0.463233;0.753200;0.483081;0.352674;0.894361;0.611661;0.318221;0.469209;0.589271;0.636532;0.437067;0.643846;0.570941;0.590345;0.058183;0.210947;0.508337;0.526390;0.363134;0.610247;0.361165;0.419993;0.244979;0.254208;0.436172;0.541828;0.349405;0.469234;0.624902;0.523602;0.363316;0.000000;0.705305;1.000000;0.879432;0.706181;0.641733;0.567513;0.773013;0.331496;0.654788
c90,s9,0.016036;0.015502;0.016007;0.016181;0.016343;0.016492;0.016173;0.016934;0.016063;0.016074;0.016583;0.016409;0.016618;0.016527;0.015942;0.017335;0.015891;0.015676;0.015649;0.015673;0.015903;0.016495;0.016990;0.016627;0.016176;0.016081;0.016385;0.016449;0.016631;0.017106;0.016958;0.016247;0.016291;0.016275;0.016225;0.016142;0.016089;0.016947;0.016734;0.015952;0.016255;0.016290;0.016776;0.017347;0.017127;0.016283;0.016387;0.016114;0.016378;0.016256;0.016828;0.017397;0.017154;0.016428;0.016000;0.016235;0.016463;0.016223;0.016415;0.016998;0.017094;0.016680;0.016571;0.016752,----,0.397892;0.051708;0.344589;0.284158;0.410180;0.538202;0.287329;0.766965;0.352383;0.215635;0.595133;0.311053;0.437729;0.469526;0.272365;0.934659;0.143248;0.122786;0.058554;0.133260;0.000000;0.515157;0.710665;0.654592;0.078572;0.270903;0.344144;0.542165;0.446461;0.614502;0.672130;0.298470;0.117500;0.310591;0.172200;0.263429;0.040114;0.738022;0.639792;0.030349;0.516638;0.522300;0.572801;0.859012;0.706602;0.264152;0.354281;0.200596;0.549125;0.456473;0.595818;1.000000;0.819943;0.307527;0.102220;0.346256;0.575817;0.737538;0.527393;0.679560;0.840689;0.630093;0.246435;0.567936
