content_idx,style_idx,RSI_vals,----,SCAR_vals_normalized
c44,s1,0.006338;0.005968;0.006066;0.005984;0.006557;0.006533;0.006012;0.005770;0.007248;0.006259;0.006438;0.006189;0.006438;0.006284;0.006096;0.006203,----,0.241936;0.482616;0.627690;0.581186;0.259567;1.000000;0.272723;0.048219;0.952191;0.854598;0.650341;0.000000;0.845409;0.918564;0.880078;0.517402
c44,s10,0.004603;0.004191;0.004480;0.004645;0.004438;0.004073;0.004253;0.004541;0.004935;0.004260;0.004453;0.004452;0.004712;0.004510;0.004492;0.004538,----,0.550537;0.674989;0.839380;0.697503;0.390749;0.475055;0.490812;0.053841;0.753858;0.478309;0.639812;0.000000;0.709729;0.735932;1.000000;0.650595
c44,s11,0.003253;0.003542;0.003378;0.003516;0.003942;0.003774;0.003939;0.003444;0.003776;0.003778;0.003641;0.003847;0.003522;0.003607;0.003685;0.003492,----,0.000000;0.465114;0.158069;0.550491;0.917950;0.786392;1.000000;0.061092;0.804149;0.697872;0.501217;0.464452;0.070322;0.881048;0.865619;0.615045
c44,s12,0.008372;0.007982;0.008481;0.008783;0.008240;0.008412;0.008500;0.008175;0.008285;0.008666;0.008211;0.008312;0.008318;0.008222;0.008202;0.008364,----,0.059525;0.501046;0.898430;0.889333;0.588486;0.755669;0.940138;0.337672;0.714798;0.970833;0.716431;0.000000;0.955244;1.000000;0.864492;0.946216
c44,s13,0.009368;0.009647;0.009306;0.009285;0.009565;0.009650;0.009801;0.009337;0.009923;0.010100;0.009848;0.009687;0.009800;0.010274;0.010535;0.009524,----,0.206961;0.437411;0.401107;0.292108;0.313018;0.544004;0.799863;0.000000;0.633256;0.763634;0.694906;0.036768;0.570698;1.000000;0.995130;0.434599
c44,s14,0.005642;0.005753;0.005829;0.005769;0.005655;0.005864;0.005542;0.005731;0.005946;0.005539;0.005696;0.005548;0.005901;0.006114;0.005791;0.005450,----,0.000000;0.154734;0.720725;0.664750;0.430653;0.916641;0.716523;0.310476;0.835345;0.172047;0.798505;0.123044;0.784455;1.000000;0.807907;0.656330
c44,s15,0.006287;0.006114;0.006067;0.006006;0.006381;0.006022;0.006121;0.006322;0.006229;0.006290;0.006323;0.006114;0.006334;0.006244;0.006043;0.006251,----,0.141014;0.522881;0.255109;0.124850;0.570428;0.552332;0.550301;0.415115;0.640866;0.786788;0.599562;0.000000;0.691778;1.000000;0.782812;0.564900
c44,s16,0.005555;0.005866;0.005481;0.005756;0.005807;0.005715;0.005865;0.006133;0.005614;0.006574;0.005561;0.005701;0.005949;0.005859;0.005435;0.005510,----,0.000000;0.833455;0.663519;0.579712;0.763770;0.338731;0.605529;0.959187;0.795459;0.793528;0.749478;0.484543;1.000000;0.812193;0.797541;0.734843
c44,s17,0.005599;0.005411;0.005495;0.005395;0.005661;0.005599;0.005464;0.005668;0.005736;0.006044;0.005683;0.006865;0.005560;0.005420;0.005236;0.005570,----,0.737163;0.659512;0.477564;0.000000;0.632455;0.932817;0.530799;0.328745;0.954012;0.808371;0.955788;0.940928;0.819393;0.571149;1.000000;0.799994
c44,s18,0.007191;0.006403;0.005900;0.006360;0.006242;0.006069;0.006780;0.006161;0.006390;0.006769;0.006565;0.006340;0.006769;0.005925;0.007687;0.008340,----,0.273173;0.043490;0.147523;0.215248;0.086528;0.306410;0.520065;0.000000;0.190535;0.451652;0.422460;0.092937;0.506446;0.331137;0.937537;1.000000
c44,s19,0.004675;0.004619;0.004402;0.004755;0.004719;0.004289;0.004585;0.004618;0.004830;0.004848;0.004509;0.004564;0.005257;0.004456;0.004646;0.004757,----,0.000000;0.358589;0.141545;0.679907;0.254345;0.260002;0.579624;0.022703;0.721469;0.718291;0.400846;0.189206;1.000000;0.678262;0.518012;0.459294
c44,s2,0.005346;0.005417;0.005532;0.005315;0.005493;0.005560;0.005385;0.005406;0.005629;0.005529;0.005762;0.005404;0.005442;0.005556;0.005472;0.005487,----,0.000000;0.608494;0.820948;0.486915;0.558775;0.650752;0.905383;0.432623;0.870440;0.708029;0.862570;0.373972;0.571805;1.000000;0.852503;0.577064
c44,s20,0.003779;0.003944;0.003770;0.003725;0.003493;0.003551;0.003018;0.004157;0.003351;0.003349;0.003348;0.005407;0.003476;0.003606;0.003779;0.003403,----,0.000000;0.382444;0.235801;0.139191;0.282658;0.315302;0.083118;0.400289;0.293998;0.254948;0.494897;1.000000;0.566387;0.585461;0.667769;0.476962
